name_a,name_b,severity,mechanism,source,url
enoxaparin,fluconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=fluconazole
enoxaparin,voriconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=voriconazole
dabigatran,ketoconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ketoconazole
dabigatran,itraconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=itraconazole
dabigatran,fluconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=fluconazole
dabigatran,voriconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=voriconazole
rivaroxaban,ketoconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ketoconazole
rivaroxaban,itraconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=itraconazole
rivaroxaban,fluconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=fluconazole
rivaroxaban,voriconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=voriconazole
apixaban,ketoconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ketoconazole
apixaban,itraconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=itraconazole
apixaban,fluconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=fluconazole
apixaban,voriconazole,major,"Azole antifungals inhibit CYP2C9/3A4 warfarin metabolism, markedly increasing INR and bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=voriconazole
warfarin,erythromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
warfarin,clarithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
warfarin,azithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
heparin,erythromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
heparin,clarithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
heparin,azithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
enoxaparin,erythromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
enoxaparin,clarithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
enoxaparin,azithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
dabigatran,erythromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
dabigatran,clarithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
dabigatran,azithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
rivaroxaban,erythromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
rivaroxaban,clarithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
rivaroxaban,azithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
apixaban,erythromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
apixaban,clarithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
apixaban,azithromycin,moderate,"Macrolides inhibit warfarin metabolism, increasing INR.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
metoprolol,diltiazem,major,"Additive negative chronotropic and inotropic effects can cause severe bradycardia, AV block, and hypotension.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diltiazem
metoprolol,verapamil,major,"Additive negative chronotropic and inotropic effects can cause severe bradycardia, AV block, and hypotension.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=verapamil
atenolol,diltiazem,major,"Additive negative chronotropic and inotropic effects can cause severe bradycardia, AV block, and hypotension.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diltiazem
atenolol,verapamil,major,"Additive negative chronotropic and inotropic effects can cause severe bradycardia, AV block, and hypotension.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=verapamil
propranolol,diltiazem,major,"Additive negative chronotropic and inotropic effects can cause severe bradycardia, AV block, and hypotension.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diltiazem
propranolol,verapamil,major,"Additive negative chronotropic and inotropic effects can cause severe bradycardia, AV block, and hypotension.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=verapamil
bisoprolol,diltiazem,major,"Additive negative chronotropic and inotropic effects can cause severe bradycardia, AV block, and hypotension.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diltiazem
bisoprolol,verapamil,major,"Additive negative chronotropic and inotropic effects can cause severe bradycardia, AV block, and hypotension.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=verapamil
carvedilol,diltiazem,major,"Additive negative chronotropic and inotropic effects can cause severe bradycardia, AV block, and hypotension.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diltiazem
carvedilol,verapamil,major,"Additive negative chronotropic and inotropic effects can cause severe bradycardia, AV block, and hypotension.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=verapamil
lithium,enalapril,major,"ACE inhibitors reduce renal lithium clearance, risking lithium toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=enalapril
lithium,ramipril,major,"ACE inhibitors reduce renal lithium clearance, risking lithium toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ramipril
lithium,lisinopril,major,"ACE inhibitors reduce renal lithium clearance, risking lithium toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=lisinopril
lithium,captopril,major,"ACE inhibitors reduce renal lithium clearance, risking lithium toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=captopril
lithium,perindopril,major,"ACE inhibitors reduce renal lithium clearance, risking lithium toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=perindopril
lithium,losartan,major,"ARBs reduce renal lithium clearance, risking lithium toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=losartan
lithium,telmisartan,major,"ARBs reduce renal lithium clearance, risking lithium toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=telmisartan
lithium,valsartan,major,"ARBs reduce renal lithium clearance, risking lithium toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=valsartan
lithium,olmesartan,major,"ARBs reduce renal lithium clearance, risking lithium toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=olmesartan
lithium,candesartan,major,"ARBs reduce renal lithium clearance, risking lithium toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=candesartan
lithium,hydrochlorothiazide,major,"Thiazides enhance proximal tubular sodium/lithium reabsorption, reducing lithium clearance and risking toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=hydrochlorothiazide
lithium,chlorthalidone,major,"Thiazides enhance proximal tubular sodium/lithium reabsorption, reducing lithium clearance and risking toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=chlorthalidone
lithium,indapamide,major,"Thiazides enhance proximal tubular sodium/lithium reabsorption, reducing lithium clearance and risking toxicity.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indapamide
lithium,ibuprofen,moderate,"NSAIDs reduce renal prostaglandin-mediated lithium excretion, raising lithium levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
lithium,diclofenac,moderate,"NSAIDs reduce renal prostaglandin-mediated lithium excretion, raising lithium levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
lithium,naproxen,moderate,"NSAIDs reduce renal prostaglandin-mediated lithium excretion, raising lithium levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
lithium,aceclofenac,moderate,"NSAIDs reduce renal prostaglandin-mediated lithium excretion, raising lithium levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
lithium,mefenamic acid,moderate,"NSAIDs reduce renal prostaglandin-mediated lithium excretion, raising lithium levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
lithium,nimesulide,moderate,"NSAIDs reduce renal prostaglandin-mediated lithium excretion, raising lithium levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
lithium,indomethacin,moderate,"NSAIDs reduce renal prostaglandin-mediated lithium excretion, raising lithium levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
lithium,piroxicam,moderate,"NSAIDs reduce renal prostaglandin-mediated lithium excretion, raising lithium levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
enalapril,ibuprofen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
enalapril,diclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
enalapril,naproxen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
enalapril,aceclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
enalapril,mefenamic acid,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
enalapril,nimesulide,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
enalapril,indomethacin,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
enalapril,piroxicam,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
ramipril,ibuprofen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
ramipril,diclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
ramipril,naproxen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
ramipril,aceclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
ramipril,mefenamic acid,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
ramipril,nimesulide,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
ramipril,indomethacin,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
ramipril,piroxicam,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
lisinopril,ibuprofen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
lisinopril,diclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
lisinopril,naproxen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
lisinopril,aceclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
lisinopril,mefenamic acid,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
lisinopril,nimesulide,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
lisinopril,indomethacin,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
lisinopril,piroxicam,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
captopril,ibuprofen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
captopril,diclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
captopril,naproxen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
captopril,aceclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
captopril,mefenamic acid,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
captopril,nimesulide,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
captopril,indomethacin,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
captopril,piroxicam,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
perindopril,ibuprofen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
perindopril,diclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
perindopril,naproxen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
perindopril,aceclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
perindopril,mefenamic acid,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
perindopril,nimesulide,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
perindopril,indomethacin,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
perindopril,piroxicam,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury (the 'triple whammy' with diuretics).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
losartan,ibuprofen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
losartan,diclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
losartan,naproxen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
losartan,aceclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
losartan,mefenamic acid,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
losartan,nimesulide,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
losartan,indomethacin,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
losartan,piroxicam,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
telmisartan,ibuprofen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
telmisartan,diclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
telmisartan,naproxen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
telmisartan,aceclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
telmisartan,mefenamic acid,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
telmisartan,nimesulide,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
telmisartan,indomethacin,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
telmisartan,piroxicam,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
valsartan,ibuprofen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
